Subject,dkey,skey,Block,SubTrial,Buchstabe1,Buchstabe2,CorrResp,NameEqual,PhysicalEqual,Accuracy,RTms,Match,n_pre,n_filter,n_finalintra,LogRT,RTs,RespSpeed,PropFilter,PropDel,PropTotal
94,l,d,NIProc,35,F,Q,l,FALSE,FALSE,1,516,0,20,20,20,6.24610676548156,0.516,1.93798449612403,0,0,0
94,l,d,NIProc,36,A,a,d,TRUE,FALSE,1,750,1,20,20,19,6.62007320653036,0.75,1.33333333333333,0,0.05,0.05
94,l,d,NIProc,37,A,H,l,FALSE,FALSE,1,516,0,20,20,20,6.24610676548156,0.516,1.93798449612403,0,0,0
94,l,d,NIProc,38,b,h,l,FALSE,FALSE,1,602,0,20,20,20,6.40025744530882,0.602,1.66112956810631,0,0,0
94,l,d,NIProc,39,B,b,d,TRUE,FALSE,1,1054,1,20,20,19,6.96034772910131,1.054,0.94876660341556,0,0.05,0.05
94,l,d,NIProc,40,H,H,d,FALSE,TRUE,1,647,1,20,20,19,6.4723462945009,0.647,1.54559505409583,0,0.05,0.05
95,d,l,PIProc,1,Q,Q,l,FALSE,TRUE,1,690,1,20,20,20,6.5366915975913,0.69,1.44927536231884,0,0,0
95,d,l,PIProc,2,b,B,d,TRUE,FALSE,1,1042,0,20,20,20,6.94889722231331,1.042,0.959692898272553,0,0,0
95,d,l,PIProc,3,f,f,l,FALSE,TRUE,1,868,1,20,20,20,6.76619171466035,0.868,1.15207373271889,0,0,0
95,d,l,PIProc,4,F,Q,d,FALSE,FALSE,1,1152,0,20,20,20,7.04925484125584,1.152,0.868055555555556,0,0,0
95,d,l,PIProc,5,A,a,d,TRUE,FALSE,1,1146,0,20,20,20,7.04403289727469,1.146,0.87260034904014,0,0,0
95,d,l,PIProc,6,b,b,l,FALSE,TRUE,1,1024,1,20,20,20,6.93147180559945,1.024,0.9765625,0,0,0
95,d,l,PIProc,7,B,b,d,TRUE,FALSE,1,1090,0,20,20,20,6.99393297522319,1.09,0.91743119266055,0,0,0
95,d,l,PIProc,8,A,A,l,FALSE,TRUE,1,806,1,20,20,20,6.69208374250663,0.806,1.24069478908189,0,0,0
95,d,l,PIProc,9,a,q,d,FALSE,FALSE,1,806,0,20,20,20,6.69208374250663,0.806,1.24069478908189,0,0,0
95,d,l,PIProc,10,F,F,l,FALSE,TRUE,1,809,1,20,20,20,6.69579891705849,0.809,1.23609394313968,0,0,0
95,d,l,PIProc,11,q,q,l,FALSE,TRUE,1,772,1,20,20,20,6.64898455002478,0.772,1.29533678756477,0,0,0
95,d,l,PIProc,12,b,F,d,FALSE,FALSE,1,585,0,20,20,20,6.37161184723186,0.585,1.70940170940171,0,0,0
95,d,l,PIProc,13,a,a,l,FALSE,TRUE,1,813,1,20,20,20,6.70073110954781,0.813,1.230012300123,0,0,0
95,d,l,PIProc,14,f,f,l,FALSE,TRUE,1,772,1,20,20,20,6.64898455002478,0.772,1.29533678756477,0,0,0
95,d,l,PIProc,15,h,H,d,TRUE,FALSE,1,1213,0,20,20,20,7.10085190894405,1.213,0.824402308326463,0,0,0
95,d,l,PIProc,16,A,h,d,FALSE,FALSE,1,1404,0,20,20,20,7.24708058458576,1.404,0.712250712250712,0,0,0
95,d,l,PIProc,17,F,F,l,FALSE,TRUE,1,764,1,20,20,20,6.63856778916652,0.764,1.30890052356021,0,0,0
95,d,l,PIProc,18,h,H,d,TRUE,FALSE,1,2260,0,20,20,20,7.72312009226633,2.26,0.442477876106195,0,0,0
95,d,l,PIProc,19,b,A,d,FALSE,FALSE,1,1922,0,20,20,20,7.56112158953024,1.922,0.520291363163372,0,0,0
95,d,l,PIProc,20,q,q,l,FALSE,TRUE,1,776,1,20,20,20,6.65415252018322,0.776,1.28865979381443,0,0,0
95,d,l,PIProc,21,h,H,d,TRUE,FALSE,1,1393,0,20,20,20,7.23921497377981,1.393,0.717875089734386,0,0,0
95,d,l,PIProc,22,A,A,l,FALSE,TRUE,1,645,1,20,20,20,6.46925031679577,0.645,1.55038759689922,0,0,0
95,d,l,PIProc,23,H,H,l,FALSE,TRUE,1,615,1,20,20,20,6.42162226780652,0.615,1.6260162601626,0,0,0
95,d,l,PIProc,24,h,H,d,TRUE,FALSE,1,1874,0,20,20,20,7.53583046279837,1.874,0.533617929562433,0,0,0
95,d,l,PIProc,25,q,h,d,FALSE,FALSE,1,1386,0,20,20,20,7.23417717974985,1.386,0.721500721500722,0,0,0
95,d,l,PIProc,26,H,H,l,FALSE,TRUE,1,834,1,20,20,20,6.72623340235875,0.834,1.19904076738609,0,0,0
95,d,l,PIProc,27,a,a,l,FALSE,TRUE,1,828,1,20,20,20,6.71901315438526,0.828,1.20772946859903,0,0,0
95,d,l,PIProc,28,Q,H,d,FALSE,FALSE,1,675,0,20,20,20,6.51471269087253,0.675,1.48148148148148,0,0,0
95,d,l,PIProc,29,b,b,l,FALSE,TRUE,1,844,1,20,20,20,6.73815249459596,0.844,1.18483412322275,0,0,0
95,d,l,PIProc,30,h,h,l,FALSE,TRUE,1,1018,1,20,20,20,6.92559519711047,1.018,0.982318271119843,0,0,0
95,d,l,PIProc,31,A,a,d,TRUE,FALSE,1,748,0,20,20,20,6.61740297797448,0.748,1.33689839572193,0,0,0
95,d,l,PIProc,32,Q,Q,l,FALSE,TRUE,1,750,1,20,20,20,6.62007320653036,0.75,1.33333333333333,0,0,0
95,d,l,PIProc,33,F,f,d,TRUE,FALSE,1,859,0,20,20,20,6.75576892198425,0.859,1.16414435389988,0,0,0
95,d,l,PIProc,34,B,B,l,FALSE,TRUE,1,668,1,20,20,20,6.50428817353665,0.668,1.49700598802395,0,0,0
95,d,l,PIProc,35,A,a,d,TRUE,FALSE,1,1525,0,20,20,20,7.32974968904151,1.525,0.655737704918033,0,0,0
95,d,l,PIProc,36,F,a,d,FALSE,FALSE,1,1092,0,20,20,20,6.99576615630485,1.092,0.915750915750916,0,0,0
95,d,l,PIProc,37,B,B,l,FALSE,TRUE,1,632,1,20,20,20,6.44888939414686,0.632,1.58227848101266,0,0,0
95,d,l,PIProc,38,A,H,d,FALSE,FALSE,1,722,0,20,20,20,6.58202513889283,0.722,1.38504155124654,0,0,0
95,d,l,PIProc,39,f,f,l,FALSE,TRUE,1,696,1,20,20,20,6.54534966033442,0.696,1.4367816091954,0,0,0
95,d,l,PIProc,40,H,Q,d,FALSE,FALSE,1,872,0,20,20,20,6.77078942390898,0.872,1.14678899082569,0,0,0
95,d,l,NIProc,1,Q,q,l,TRUE,FALSE,1,883,1,20,20,20,6.78332520060396,0.883,1.13250283125708,0,0,0
95,d,l,NIProc,2,F,a,d,FALSE,FALSE,1,807,0,19,19,18,6.69332366826995,0.807,1.23915737298637,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,3,f,f,l,FALSE,TRUE,1,802,1,20,20,20,6.68710860786651,0.802,1.24688279301746,0,0,0
95,d,l,NIProc,4,F,b,d,FALSE,FALSE,1,930,0,19,19,18,6.8351845861473,0.93,1.0752688172043,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,6,a,a,l,FALSE,TRUE,1,800,1,20,20,20,6.68461172766793,0.8,1.25,0,0,0
95,d,l,NIProc,7,F,F,l,FALSE,TRUE,1,703,1,20,20,20,6.55535689181067,0.703,1.42247510668563,0,0,0
95,d,l,NIProc,8,q,F,d,FALSE,FALSE,1,762,0,19,19,18,6.63594655568665,0.762,1.31233595800525,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,9,A,a,l,TRUE,FALSE,1,1000,1,20,20,20,6.90775527898214,1,1,0,0,0
95,d,l,NIProc,10,h,h,l,FALSE,TRUE,1,735,1,20,20,20,6.59987049921284,0.735,1.36054421768707,0,0,0
95,d,l,NIProc,11,Q,H,d,FALSE,FALSE,1,741,0,19,19,18,6.60800062529609,0.741,1.34952766531714,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,12,B,B,l,FALSE,TRUE,1,635,1,20,20,20,6.45362499889269,0.635,1.5748031496063,0,0,0
95,d,l,NIProc,13,q,Q,l,TRUE,FALSE,1,853,1,20,20,20,6.74875954749168,0.853,1.17233294255569,0,0,0
95,d,l,NIProc,14,f,A,d,FALSE,FALSE,1,778,0,19,19,18,6.65672652417839,0.778,1.2853470437018,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,15,f,h,d,FALSE,FALSE,1,1127,0,19,19,18,7.02731451403978,1.127,0.887311446317657,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,16,H,h,l,TRUE,FALSE,1,882,1,20,20,20,6.78219205600679,0.882,1.13378684807256,0,0,0
95,d,l,NIProc,17,Q,q,l,TRUE,FALSE,1,702,1,20,20,20,6.55393340402581,0.702,1.42450142450142,0,0,0
95,d,l,NIProc,18,F,B,d,FALSE,FALSE,1,733,0,19,19,18,6.59714570188665,0.733,1.36425648021828,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,19,h,h,l,FALSE,TRUE,1,699,1,20,20,20,6.54965074223381,0.699,1.43061516452074,0,0,0
95,d,l,NIProc,20,h,f,d,FALSE,FALSE,1,994,0,19,19,18,6.90173720665657,0.994,1.00603621730382,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,21,a,f,d,FALSE,FALSE,1,930,0,19,19,18,6.8351845861473,0.93,1.0752688172043,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,22,Q,Q,l,FALSE,TRUE,1,645,1,20,20,20,6.46925031679577,0.645,1.55038759689922,0,0,0
95,d,l,NIProc,23,q,f,d,FALSE,FALSE,1,871,0,19,19,18,6.7696419768525,0.871,1.14810562571757,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,24,A,b,d,FALSE,FALSE,1,1228,0,19,19,18,7.11314210870709,1.228,0.814332247557003,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,25,A,a,l,TRUE,FALSE,1,1062,1,20,20,20,6.96790920180188,1.062,0.941619585687382,0,0,0
95,d,l,NIProc,26,h,A,d,FALSE,FALSE,1,1404,0,19,19,18,7.24708058458576,1.404,0.712250712250712,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,27,a,A,l,TRUE,FALSE,1,1347,1,20,20,20,7.20563517641036,1.347,0.742390497401633,0,0,0
95,d,l,NIProc,28,b,H,d,FALSE,FALSE,1,828,0,19,19,18,6.71901315438526,0.828,1.20772946859903,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,29,a,B,d,FALSE,FALSE,1,967,0,19,19,18,6.87419849545329,0.967,1.03412616339193,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,30,a,a,l,FALSE,TRUE,1,904,1,20,20,20,6.80682936039218,0.904,1.10619469026549,0,0,0
95,d,l,NIProc,31,B,B,l,FALSE,TRUE,1,679,1,20,20,20,6.5206211275587,0.679,1.47275405007364,0,0,0
95,d,l,NIProc,32,B,H,d,FALSE,FALSE,1,684,0,19,19,18,6.52795791762255,0.684,1.46198830409357,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,33,b,q,d,FALSE,FALSE,1,1020,0,19,19,18,6.92755790627832,1.02,0.980392156862745,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,34,q,Q,l,TRUE,FALSE,1,1222,1,20,20,20,7.10824413973154,1.222,0.818330605564648,0,0,0
95,d,l,NIProc,35,F,Q,d,FALSE,FALSE,1,1005,0,19,19,18,6.91274282049318,1.005,0.995024875621891,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,36,A,a,l,TRUE,FALSE,1,1504,1,20,20,20,7.31588350450979,1.504,0.664893617021277,0,0,0
95,d,l,NIProc,37,A,H,d,FALSE,FALSE,1,864,0,19,19,18,6.76157276880406,0.864,1.15740740740741,0,0.0526315789473685,0.0526315789473685
95,d,l,NIProc,39,B,b,l,TRUE,FALSE,1,716,1,20,20,20,6.57368016696065,0.716,1.39664804469274,0,0,0
95,d,l,NIProc,40,H,H,l,FALSE,TRUE,1,634,1,20,20,20,6.45204895443723,0.634,1.57728706624606,0,0,0
96,d,l,PIProc,1,Q,Q,l,FALSE,TRUE,1,666,1,20,20,20,6.50128967054039,0.666,1.5015015015015,0,0,0
96,d,l,PIProc,2,b,B,d,TRUE,FALSE,1,542,0,20,20,20,6.29526600143965,0.542,1.8450184501845,0,0,0
96,d,l,PIProc,3,f,f,l,FALSE,TRUE,1,564,1,20,20,20,6.33505425149806,0.564,1.77304964539007,0,0,0
96,d,l,PIProc,4,F,Q,d,FALSE,FALSE,1,577,0,20,20,20,6.3578422665081,0.577,1.73310225303293,0,0,0
96,d,l,PIProc,5,A,a,d,TRUE,FALSE,1,698,0,20,20,20,6.54821910276237,0.698,1.43266475644699,0,0,0
96,d,l,PIProc,6,b,b,l,FALSE,TRUE,1,685,1,20,20,20,6.52941883826223,0.685,1.45985401459854,0,0,0
96,d,l,PIProc,7,B,b,d,TRUE,FALSE,1,621,0,20,20,20,6.43133108193348,0.621,1.61030595813205,0,0,0
96,d,l,PIProc,8,A,A,l,FALSE,TRUE,1,488,1,20,20,20,6.19031540585315,0.488,2.04918032786885,0,0,0
96,d,l,PIProc,9,a,q,d,FALSE,FALSE,1,588,0,20,20,20,6.37672694789863,0.588,1.70068027210884,0,0,0
96,d,l,PIProc,10,F,F,l,FALSE,TRUE,1,480,1,20,20,20,6.17378610390194,0.48,2.08333333333333,0,0,0
96,d,l,PIProc,11,q,q,l,FALSE,TRUE,1,692,1,20,20,20,6.53958595561767,0.692,1.44508670520231,0,0,0
96,d,l,PIProc,12,b,F,d,FALSE,FALSE,1,608,0,20,20,20,6.41017488196617,0.608,1.64473684210526,0,0,0
96,d,l,PIProc,13,a,a,l,FALSE,TRUE,1,560,1,20,20,20,6.32793678372919,0.56,1.78571428571429,0,0,0
96,d,l,PIProc,14,f,f,l,FALSE,TRUE,1,545,1,20,20,20,6.30078579466324,0.545,1.8348623853211,0,0,0
96,d,l,PIProc,15,h,H,d,TRUE,FALSE,1,587,0,20,20,20,6.3750248198281,0.587,1.70357751277683,0,0,0
96,d,l,PIProc,16,A,h,d,FALSE,FALSE,1,567,0,20,20,20,6.34035930372775,0.567,1.7636684303351,0,0,0
96,d,l,PIProc,17,F,F,l,FALSE,TRUE,1,540,1,20,20,20,6.29156913955832,0.54,1.85185185185185,0,0,0
96,d,l,PIProc,18,h,H,d,TRUE,FALSE,1,578,0,20,20,20,6.35957386867238,0.578,1.73010380622837,0,0,0
96,d,l,PIProc,19,b,A,d,FALSE,FALSE,1,474,0,20,20,20,6.16120732169508,0.474,2.10970464135021,0,0,0
96,d,l,PIProc,20,q,q,l,FALSE,TRUE,1,691,1,20,20,20,6.53813982376767,0.691,1.44717800289436,0,0,0
96,d,l,PIProc,21,h,H,d,TRUE,FALSE,1,507,0,20,20,20,6.22851100359118,0.507,1.9723865877712,0,0,0
96,d,l,PIProc,22,A,A,l,FALSE,TRUE,1,530,1,20,20,20,6.27287700654617,0.53,1.88679245283019,0,0,0
96,d,l,PIProc,23,H,H,l,FALSE,TRUE,1,505,1,20,20,20,6.22455842927536,0.505,1.98019801980198,0,0,0
96,d,l,PIProc,24,h,H,d,TRUE,FALSE,1,576,0,20,20,20,6.35610766069589,0.576,1.73611111111111,0,0,0
96,d,l,PIProc,25,q,h,d,FALSE,FALSE,1,517,0,20,20,20,6.24804287450843,0.517,1.93423597678917,0,0,0
96,d,l,PIProc,26,H,H,l,FALSE,TRUE,1,504,1,20,20,20,6.22257626807137,0.504,1.98412698412698,0,0,0
96,d,l,PIProc,27,a,a,l,FALSE,TRUE,1,603,1,20,20,20,6.40191719672719,0.603,1.65837479270315,0,0,0
96,d,l,PIProc,28,Q,H,d,FALSE,FALSE,1,654,0,20,20,20,6.4831073514572,0.654,1.52905198776758,0,0,0
96,d,l,PIProc,29,b,b,l,FALSE,TRUE,1,584,1,20,20,20,6.36990098282823,0.584,1.71232876712329,0,0,0
96,d,l,PIProc,30,h,h,l,FALSE,TRUE,1,604,1,20,20,20,6.40357419793482,0.604,1.65562913907285,0,0,0
96,d,l,PIProc,31,A,a,d,TRUE,FALSE,1,575,0,20,20,20,6.35437004079735,0.575,1.73913043478261,0,0,0
96,d,l,PIProc,32,Q,Q,l,FALSE,TRUE,1,580,1,20,20,20,6.36302810354046,0.58,1.72413793103448,0,0,0
96,d,l,PIProc,33,F,f,d,TRUE,FALSE,1,660,0,20,20,20,6.49223983502047,0.66,1.51515151515152,0,0,0
96,d,l,PIProc,34,B,B,l,FALSE,TRUE,1,578,1,20,20,20,6.35957386867238,0.578,1.73010380622837,0,0,0
96,d,l,PIProc,35,A,a,d,TRUE,FALSE,1,626,0,20,20,20,6.4393503711001,0.626,1.59744408945687,0,0,0
96,d,l,PIProc,36,F,a,d,FALSE,FALSE,1,561,0,20,20,20,6.3297209055227,0.561,1.7825311942959,0,0,0
96,d,l,PIProc,37,B,B,l,FALSE,TRUE,1,558,1,20,20,20,6.32435896238131,0.558,1.7921146953405,0,0,0
96,d,l,PIProc,38,A,H,d,FALSE,FALSE,1,676,0,20,20,20,6.51619307604296,0.676,1.4792899408284,0,0,0
96,d,l,PIProc,39,f,f,l,FALSE,TRUE,1,604,1,20,20,20,6.40357419793482,0.604,1.65562913907285,0,0,0
96,d,l,PIProc,40,H,Q,d,FALSE,FALSE,1,556,0,20,20,20,6.32076829425058,0.556,1.79856115107914,0,0,0
96,d,l,NIProc,1,Q,q,l,TRUE,FALSE,1,654,1,20,20,20,6.4831073514572,0.654,1.52905198776758,0,0,0
96,d,l,NIProc,2,F,a,d,FALSE,FALSE,1,660,0,20,20,20,6.49223983502047,0.66,1.51515151515152,0,0,0
96,d,l,NIProc,3,f,f,l,FALSE,TRUE,1,653,1,20,20,20,6.48157712927643,0.653,1.53139356814701,0,0,0
96,d,l,NIProc,4,F,b,d,FALSE,FALSE,1,658,0,20,20,20,6.48920493132532,0.658,1.51975683890577,0,0,0
96,d,l,NIProc,5,H,F,d,FALSE,FALSE,1,724,0,20,20,20,6.58479139238572,0.724,1.38121546961326,0,0,0
96,d,l,NIProc,6,a,a,l,FALSE,TRUE,1,522,1,20,20,20,6.25766758788264,0.522,1.91570881226054,0,0,0
96,d,l,NIProc,7,F,F,l,FALSE,TRUE,1,573,1,20,20,20,6.35088571671474,0.573,1.74520069808028,0,0,0
96,d,l,NIProc,8,q,F,d,FALSE,FALSE,1,622,0,20,20,20,6.43294009273918,0.622,1.60771704180064,0,0,0
96,d,l,NIProc,9,A,a,l,TRUE,FALSE,1,620,1,20,20,20,6.42971947803914,0.62,1.61290322580645,0,0,0
96,d,l,NIProc,10,h,h,l,FALSE,TRUE,1,615,1,20,20,20,6.42162226780652,0.615,1.6260162601626,0,0,0
96,d,l,NIProc,11,Q,H,d,FALSE,FALSE,1,714,0,20,20,20,6.57088296233958,0.714,1.40056022408964,0,0,0
96,d,l,NIProc,12,B,B,l,FALSE,TRUE,1,541,1,20,20,20,6.29341927884648,0.541,1.84842883548983,0,0,0
96,d,l,NIProc,13,q,Q,l,TRUE,FALSE,1,763,1,20,20,20,6.63725803128446,0.763,1.31061598951507,0,0,0
96,d,l,NIProc,14,f,A,d,FALSE,FALSE,1,632,0,20,20,20,6.44888939414686,0.632,1.58227848101266,0,0,0
96,d,l,NIProc,15,f,h,d,FALSE,FALSE,1,642,0,20,20,20,6.46458830368996,0.642,1.55763239875389,0,0,0
96,d,l,NIProc,16,H,h,l,TRUE,FALSE,1,500,1,20,20,20,6.21460809842219,0.5,2,0,0,0
96,d,l,NIProc,17,Q,q,l,TRUE,FALSE,1,692,1,20,20,20,6.53958595561767,0.692,1.44508670520231,0,0,0
96,d,l,NIProc,18,F,B,d,FALSE,FALSE,1,596,0,20,20,20,6.39024066706535,0.596,1.67785234899329,0,0,0
96,d,l,NIProc,19,h,h,l,FALSE,TRUE,1,548,1,20,20,20,6.30627528694802,0.548,1.82481751824817,0,0,0
96,d,l,NIProc,20,h,f,d,FALSE,FALSE,1,617,0,20,20,20,6.42486902390539,0.617,1.62074554294976,0,0,0
96,d,l,NIProc,21,a,f,d,FALSE,FALSE,1,672,0,20,20,20,6.51025834052315,0.672,1.48809523809524,0,0,0
96,d,l,NIProc,22,Q,Q,l,FALSE,TRUE,1,604,1,20,20,20,6.40357419793482,0.604,1.65562913907285,0,0,0
96,d,l,NIProc,23,q,f,d,FALSE,FALSE,1,732,0,20,20,20,6.59578051396131,0.732,1.36612021857923,0,0,0
96,d,l,NIProc,24,A,b,d,FALSE,FALSE,1,738,0,20,20,20,6.60394382460047,0.738,1.3550135501355,0,0,0
96,d,l,NIProc,25,A,a,l,TRUE,FALSE,1,588,1,20,20,20,6.37672694789863,0.588,1.70068027210884,0,0,0
96,d,l,NIProc,26,h,A,d,FALSE,FALSE,1,540,0,20,20,20,6.29156913955832,0.54,1.85185185185185,0,0,0
96,d,l,NIProc,27,a,A,l,TRUE,FALSE,1,630,1,20,20,20,6.44571981938558,0.63,1.58730158730159,0,0,0
96,d,l,NIProc,28,b,H,d,FALSE,FALSE,1,584,0,20,20,20,6.36990098282823,0.584,1.71232876712329,0,0,0
96,d,l,NIProc,29,a,B,d,FALSE,FALSE,1,676,0,20,20,20,6.51619307604296,0.676,1.4792899408284,0,0,0
96,d,l,NIProc,30,a,a,l,FALSE,TRUE,1,601,1,20,20,20,6.39859493453521,0.601,1.66389351081531,0,0,0
96,d,l,NIProc,31,B,B,l,FALSE,TRUE,1,540,1,20,20,20,6.29156913955832,0.54,1.85185185185185,0,0,0
96,d,l,NIProc,32,B,H,d,FALSE,FALSE,1,594,0,20,20,20,6.38687931936265,0.594,1.68350168350168,0,0,0
96,d,l,NIProc,33,b,q,d,FALSE,FALSE,1,606,0,20,20,20,6.40687998606931,0.606,1.65016501650165,0,0,0
96,d,l,NIProc,34,q,Q,l,TRUE,FALSE,1,722,1,20,20,20,6.58202513889283,0.722,1.38504155124654,0,0,0
96,d,l,NIProc,35,F,Q,d,FALSE,FALSE,1,516,0,20,20,20,6.24610676548156,0.516,1.93798449612403,0,0,0
96,d,l,NIProc,36,A,a,l,TRUE,FALSE,1,615,1,20,20,20,6.42162226780652,0.615,1.6260162601626,0,0,0
96,d,l,NIProc,37,A,H,d,FALSE,FALSE,1,554,0,20,20,20,6.31716468674728,0.554,1.80505415162455,0,0,0
96,d,l,NIProc,38,b,h,d,FALSE,FALSE,1,687,0,20,20,20,6.53233429222235,0.687,1.45560407569141,0,0,0
96,d,l,NIProc,39,B,b,l,TRUE,FALSE,1,783,1,20,20,20,6.6631326959908,0.783,1.27713920817369,0,0,0
96,d,l,NIProc,40,H,H,l,FALSE,TRUE,1,583,1,20,20,20,6.36818718635049,0.583,1.71526586620926,0,0,0
97,l,d,PIProc,1,Q,Q,d,FALSE,TRUE,1,1377,1,19,19,19,7.22766249872865,1.377,0.726216412490922,0,0,0
97,l,d,PIProc,2,b,B,l,TRUE,FALSE,1,1529,0,19,19,19,7.33236920592906,1.529,0.65402223675605,0,0,0
97,l,d,PIProc,3,f,f,d,FALSE,TRUE,1,768,1,19,19,19,6.64378973314767,0.768,1.30208333333333,0,0,0
97,l,d,PIProc,4,F,Q,l,FALSE,FALSE,1,617,0,19,19,19,6.42486902390539,0.617,1.62074554294976,0,0,0
97,l,d,PIProc,5,A,a,l,TRUE,FALSE,1,751,0,19,19,19,6.62140565176413,0.751,1.33155792276964,0,0,0
97,l,d,PIProc,6,b,b,d,FALSE,TRUE,1,693,1,19,19,19,6.5410299991899,0.693,1.44300144300144,0,0,0
97,l,d,PIProc,7,B,b,l,TRUE,FALSE,1,921,0,19,19,19,6.82546003625531,0.921,1.085776330076,0,0,0
97,l,d,PIProc,8,A,A,d,FALSE,TRUE,1,739,1,19,19,19,6.6052979209482,0.739,1.3531799729364,0,0,0
97,l,d,PIProc,9,a,q,l,FALSE,FALSE,1,961,0,19,19,19,6.86797440897029,0.961,1.04058272632674,0,0,0
97,l,d,PIProc,10,F,F,d,FALSE,TRUE,1,715,1,19,19,19,6.57228254269401,0.715,1.3986013986014,0,0,0
97,l,d,PIProc,12,b,F,l,FALSE,FALSE,1,797,0,19,19,19,6.68085467879022,0.797,1.25470514429109,0,0,0
97,l,d,PIProc,13,a,a,d,FALSE,TRUE,1,665,1,19,19,19,6.49978704065585,0.665,1.50375939849624,0,0,0
97,l,d,PIProc,14,f,f,d,FALSE,TRUE,1,1353,1,19,19,19,7.21007962817079,1.353,0.73909830007391,0,0,0
97,l,d,PIProc,15,h,H,l,TRUE,FALSE,1,551,0,19,19,19,6.31173480915291,0.551,1.81488203266788,0,0,0
97,l,d,PIProc,17,F,F,d,FALSE,TRUE,1,1175,1,19,19,19,7.06902342657826,1.175,0.851063829787234,0,0,0
97,l,d,PIProc,18,h,H,l,TRUE,FALSE,1,887,0,19,19,19,6.78784498230958,0.887,1.12739571589628,0,0,0
97,l,d,PIProc,19,b,A,l,FALSE,FALSE,1,595,0,19,19,19,6.38856140554563,0.595,1.68067226890756,0,0,0
97,l,d,PIProc,20,q,q,d,FALSE,TRUE,1,651,1,19,19,19,6.47850964220857,0.651,1.53609831029186,0,0,0
97,l,d,PIProc,21,h,H,l,TRUE,FALSE,1,585,0,19,19,19,6.37161184723186,0.585,1.70940170940171,0,0,0
97,l,d,PIProc,22,A,A,d,FALSE,TRUE,1,449,1,19,19,19,6.10702288774225,0.449,2.2271714922049,0,0,0
97,l,d,PIProc,23,H,H,d,FALSE,TRUE,1,646,1,19,19,19,6.4707995037826,0.646,1.54798761609907,0,0,0
97,l,d,PIProc,24,h,H,l,TRUE,FALSE,1,795,0,19,19,19,6.67834211465433,0.795,1.25786163522013,0,0,0
97,l,d,PIProc,25,q,h,l,FALSE,FALSE,1,799,0,19,19,19,6.68336094576627,0.799,1.25156445556946,0,0,0
97,l,d,PIProc,26,H,H,d,FALSE,TRUE,1,563,1,19,19,19,6.33327962813969,0.563,1.77619893428064,0,0,0
97,l,d,PIProc,27,a,a,d,FALSE,TRUE,1,748,1,19,19,19,6.61740297797448,0.748,1.33689839572193,0,0,0
97,l,d,PIProc,28,Q,H,l,FALSE,FALSE,1,569,0,19,19,19,6.34388043412633,0.569,1.75746924428823,0,0,0
97,l,d,PIProc,29,b,b,d,FALSE,TRUE,1,570,1,19,19,19,6.3456363608286,0.57,1.75438596491228,0,0,0
97,l,d,PIProc,30,h,h,d,FALSE,TRUE,1,459,1,19,19,19,6.12905021006055,0.459,2.17864923747277,0,0,0
97,l,d,PIProc,31,A,a,l,TRUE,FALSE,1,392,0,19,19,19,5.97126183979046,0.392,2.55102040816327,0,0,0
97,l,d,PIProc,32,Q,Q,d,FALSE,TRUE,1,532,1,19,19,19,6.27664348934164,0.532,1.8796992481203,0,0,0
97,l,d,PIProc,33,F,f,l,TRUE,FALSE,1,482,0,19,19,19,6.1779441140506,0.482,2.0746887966805,0,0,0
97,l,d,PIProc,34,B,B,d,FALSE,TRUE,1,498,1,19,19,19,6.21060007702465,0.498,2.00803212851406,0,0,0
97,l,d,PIProc,35,A,a,l,TRUE,FALSE,1,485,0,19,19,19,6.18414889093748,0.485,2.06185567010309,0,0,0
97,l,d,PIProc,36,F,a,l,FALSE,FALSE,1,445,0,19,19,19,6.09807428216624,0.445,2.24719101123596,0,0,0
97,l,d,PIProc,37,B,B,d,FALSE,TRUE,1,519,1,19,19,19,6.25190388316589,0.519,1.92678227360308,0,0,0
97,l,d,PIProc,38,A,H,l,FALSE,FALSE,1,650,0,19,19,19,6.47697236288968,0.65,1.53846153846154,0,0,0
97,l,d,PIProc,39,f,f,d,FALSE,TRUE,1,487,1,19,19,19,6.18826412308259,0.487,2.05338809034908,0,0,0
97,l,d,PIProc,40,H,Q,l,FALSE,FALSE,1,635,0,19,19,19,6.45362499889269,0.635,1.5748031496063,0,0,0
